    0.148118536362898203E+04    0.273064171633495967E+01    0.211290872753407939E+02   -0.766391920520306485E+03
    0.147950050010340101E+04    0.274508665219481340E+01    0.200032963713426568E+02   -0.766390682539077261E+03
    0.148033444783749724E+04    0.273619271555699717E+01    0.200002712437888022E+02   -0.766388402758671646E+03
    0.147941057936732886E+04    0.275746100976919850E+01    0.204532361544793844E+02   -0.766383429194207793E+03
    0.148042051421490737E+04    0.274970082933926907E+01    0.201067861126798704E+02   -0.766381006411319959E+03
    0.147979926461992886E+04    0.275199702173782113E+01    0.214949517926459066E+02   -0.766374788547914136E+03
    0.147971690989952413E+04    0.274732041931503801E+01    0.215845292227122343E+02   -0.766374731872745770E+03
    0.148039034337529802E+04    0.272721113964524253E+01    0.205762207194502622E+02   -0.766372658833162063E+03
    0.147994391145318082E+04    0.273553899042231308E+01    0.200563174242339528E+02   -0.766369149063451459E+03
    0.148034508057560629E+04    0.273814610238988632E+01    0.199842735302759138E+02   -0.766363914772208545E+03
    0.148129579548621882E+04    0.274272991627800522E+01    0.205832897032687470E+02   -0.766360671873131650E+03
    0.147946577981892983E+04    0.273429425089212508E+01    0.203289167205956005E+02   -0.766359566120163436E+03
    0.147885044771804360E+04    0.275043191577483936E+01    0.206704096071699013E+02   -0.766354417152033193E+03
    0.148000617522272387E+04    0.273246699182138730E+01    0.201935383268355650E+02   -0.766346759774416228E+03
    0.148072647065264073E+04    0.274222658515281115E+01    0.215293268691971065E+02   -0.766344447921495203E+03
