    0.147512692213058472E+04    0.318403446674346924E+01   -0.561572313308715820E+02   -0.205458425830504711E+04   -0.655515351937696966E+01    1
    0.274230238199234009E+04    0.273718613386154175E+01    0.401000976562500000E+01   -0.205230412913170039E+04   -0.656515351937697567E+01    1
    0.257595823257641905E+04    0.433971237521296516E+01   -0.276223355413906120E+02   -0.204458230208346095E+04   -0.657515351937698256E+01    1
    0.270761206746101379E+04    0.410249096155166626E+01    0.762059807777404785E+02   -0.203903364537936159E+04   -0.658515351937698501E+01    1
    0.270906425813989517E+04    0.442480782235162451E+01   -0.386940649896372690E+01   -0.203708419135696704E+04   -0.659515351937696881E+01    1
    0.275286181122812650E+04    0.346260540131785932E+01    0.729150130381112831E+02   -0.203478432835229114E+04   -0.660515351937696948E+01    1
    0.287774188954285273E+04    0.364898195476166798E+01    0.399797730854172642E+02   -0.202866853631574941E+04   -0.661515351937697371E+01    1
    0.278662478437849859E+04    0.307454018764139381E+01    0.691414502975681842E+02   -0.199895531009317574E+04   -0.662515351937697705E+01    1
    0.264605670527426855E+04    0.267750260987587918E+01    0.568263578441657273E+02   -0.198529382841207939E+04   -0.663515351937697861E+01    1
    0.278549056977877399E+04    0.392964415350839014E+01    0.544124522939993653E+02   -0.197865949188417653E+04   -0.664515351937698107E+01    1
    0.269655962586402893E+04    0.397312426567077637E+01    0.831184029579162598E+02   -0.196279170275214028E+04   -0.665515351937697286E+01    1
    0.273498002290725708E+04    0.456563568115234375E+01    0.441690683364868164E+02   -0.196188289786560199E+04   -0.666515351937697353E+01    1
    0.243599453568458557E+04    0.414913386106491089E+01   -0.112866401672363281E+02   -0.194966625341580402E+04   -0.667515351937697510E+01    1
    0.283658854451749085E+04    0.368949499924907354E+01    0.469396844173269301E+02   -0.194077999684399128E+04   -0.668515351937697488E+01    1
    0.270785525441169739E+04    0.469115215539932251E+01    0.537909746170043945E+02   -0.193459686631859313E+04   -0.669515351937697734E+01    1
    0.280853039622306824E+04    0.372424745559692383E+01    0.807857513427734375E+01   -0.192984630931524680E+04   -0.670515351937697446E+01    1
    0.152184827591869748E+04    0.303209567488329323E+01   -0.246684503783020261E+02   -0.192486397792913795E+04   -0.671515351937697247E+01    1
    0.248211815882137989E+04    0.406570288317682493E+01    0.852789478515646522E+02   -0.191341547847855782E+04   -0.672515351937697314E+01    1
