    0.195077992035198622E+04    0.484133412525111950E+01   -0.124613802928794537E+00    0.678240202837822492E+00   -0.152668420993893879E+02
    0.198395641101143133E+04    0.440138879346282685E+01   -0.310719652521156242E+00    0.241056013979307121E+00   -0.152656785593818718E+02
    0.196069687389817886E+04    0.463956491576176600E+01   -0.332186110777305865E+00    0.552616990017283705E+00   -0.152654054480579475E+02
    0.194889170686933198E+04    0.387567982866377658E+01   -0.365275281917893102E+00    0.522968464491853968E+00   -0.152503950809252657E+02
    0.191801430473494543E+04    0.472873582747596277E+01   -0.458660969433063004E+00    0.235230997767123445E+00   -0.152166650266850336E+02
    0.187261405305451080E+04    0.364827358880808594E+01   -0.360999020391345682E+00    0.214740262035297780E+00   -0.152076460569038581E+02
    0.192167102611587961E+04    0.417879788360682092E+01   -0.461528480493557991E+00    0.595677543551379141E+00   -0.151516928723977102E+02
    0.192167102611587961E+04    0.417879788360682092E+01   -0.461528480493557991E+00    0.595677543551379141E+00   -0.151516928723977102E+02
    0.187466993830252659E+04    0.380103051500340694E+01   -0.216662550159122003E+00    0.617721323508367393E+00   -0.151463990340036574E+02
    0.189793661576690829E+04    0.366984484189840332E+01   -0.256549680023163584E+00    0.718349751334071307E+00   -0.151115089490013101E+02
    0.193827042458088158E+04    0.406264733967770297E+01   -0.387584523908286405E+00    0.146775084493092928E+00   -0.150749649645733363E+02
    0.196133653287018751E+04    0.419478296602999912E+01   -0.300758256866865858E+00    0.276724838835625708E+00   -0.150607621720083991E+02
    0.196133653287018751E+04    0.419478296602999912E+01   -0.300758256866865858E+00    0.276724838835625708E+00   -0.150607621720083991E+02
    0.195771169662475586E+04    0.489744710922241211E+01   -0.441828250885009766E+00    0.299928808212280296E+00   -0.150445138723913736E+02
    0.195771169662475586E+04    0.489744710922241211E+01   -0.441828250885009766E+00    0.299928808212280296E+00   -0.150445138723913736E+02
    0.186726372911369390E+04    0.342387838305215331E+01   -0.201997144963558861E+00    0.566734778749918733E+00   -0.150221354952292678E+02
    0.192781381607055664E+04    0.439588654041290283E+01   -0.391829013824462891E+00    0.442535752058029197E+00   -0.150201692785753167E+02
    0.191528812993792030E+04    0.444780862167008539E+01   -0.260219960515689186E+00    0.556325608004882177E+00   -0.150004328495789778E+02
    0.191528812993792030E+04    0.444780862167008539E+01   -0.260219960515689186E+00    0.556325608004882177E+00   -0.150004328495789778E+02
    0.195941131238811181E+04    0.367732095819000282E+01   -0.350591987318849774E+00    0.554907446746463862E+00   -0.149970726312936016E+02
    0.192484778384048514E+04    0.430157715986174694E+01   -0.414217932165242164E+00    0.435557098011558508E+00   -0.149959696216727920E+02
    0.192484778384048514E+04    0.430157715986174694E+01   -0.414217932165242164E+00    0.435557098011558508E+00   -0.149959696216727920E+02
    0.189997567653841725E+04    0.426691445989786455E+01   -0.349654028624455271E+00    0.210807336781967225E+00   -0.149944976978754045E+02
    0.193470594120756755E+04    0.423143378570550333E+01   -0.268874455916832900E+00    0.173833558604922889E+00   -0.149929046586636119E+02
    0.187769302368715717E+04    0.331864571797917174E+01   -0.274742520390514167E+00    0.533259987919584844E+00   -0.149889051687619279E+02
    0.191887171657420504E+04    0.420983879161444818E+01   -0.466725710977509256E+00    0.152576381414834622E+00   -0.149687481832819991E+02
    0.199230289558153754E+04    0.414986861496306947E+01   -0.425559407567997816E+00    0.441539703159025465E+00   -0.149594499585741705E+02
    0.199230289558153754E+04    0.414986861496306947E+01   -0.425559407567997816E+00    0.441539703159025465E+00   -0.149594499585741705E+02
    0.190621400559480981E+04    0.333450126312084283E+01   -0.235477716590545616E+00    0.572204075516297483E+00   -0.149552778537159501E+02
    0.197634174591723263E+04    0.466189058780644849E+01   -0.277825427320252949E+00    0.129235075482955569E+00   -0.149532523752743618E+02
    0.199454421539122450E+04    0.437819207948671885E+01   -0.494508944820096052E+00    0.441176128269118450E+00   -0.149391071786911382E+02
